0.025 -0.000022828528654172026 -0.0002620757629064746 0.000010567203502795745 -9.532271825376548e-6
0.07500000000000001 -0.00006845887987109409 -0.0007801532855961775 0.00008568453962683017 -0.00008475925393608157
0.125 -0.00011400929085849033 -0.001280333261889501 0.00023058543224383515 -0.0002298672833245556
0.17500000000000002 -0.00015942705314491318 -0.0017517337147761431 0.00043530260949622496 -0.00043486716277372383
0.22500000000000003 -0.00020466030878671547 -0.002184940790842655 0.000686487114609182 -0.0006863822230731645
0.275 -0.00024965833909111737 -0.002572399738894827 0.0009689597875712936 -0.0009692041838074508
0.32500000000000007 -0.00029437180762587983 -0.002908644810207025 0.0012672802742127848 -0.0012678658822655145
0.37500000000000006 -0.0003387529518635498 -0.0031903639965017985 0.0015670931496874231 -0.001567989894746194
0.42500000000000004 -0.00038275572212506095 -0.0034163138685138882 0.0018560999238734696 -0.001857261777076206
0.47500000000000003 -0.0004263358705765725 -0.0035871140528699968 0.0021246075089492215 -0.0021259787605054244
0.525 -0.00046945099647014105 -0.0037049585969122518 0.0023656882880142617 -0.002367209339872353
0.5750000000000001 -0.0005120605562786391 -0.003773282711137285 0.002575038557858688 -0.0025766507526014458
0.6250000000000001 -0.0005541258486780806 -0.003796419460794226 0.0027506401018280962 -0.0027522892896763122
0.6750000000000002 -0.0005956099844543348 -0.003779273840887001 0.0028923227505649133 -0.0028939615069328286
0.7250000000000001 -0.0006364778504836278 -0.0037270332732153412 0.003001305388062066 -0.00300289402473218
0.775 -0.0006766960752022625 -0.0036449254626599718 0.003079768298523003 -0.003081274983151703
0.8250000000000001 -0.0007162330007597646 -0.0035380277046681693 0.0031304868788885926 -0.003131887218017046
0.875 -0.0007550586646813612 -0.0034111265539688907 0.003156538497873688 -0.0031578148548716445
0.925 -0.000793144791662969 -0.0032686232574267535 0.0031610816760141904 -0.00316222236845192
0.9750000000000001 -0.000830464794329416 -0.0031144783179614948 0.0031471995225922657 -0.0031481979588396294
1.0250000000000001 -0.0008669937805550638 -0.0029521877071832727 0.0031177963469767225 -0.0031186501454696478
1.075 -0.0009027085643246423 -0.0027847832867279082 0.003075536024306174 -0.003076246174593738
1.125 -0.0009375876770556359 -0.0026148506508433503 0.0030228116720281036 -0.0030233817949289997
1.175 -0.0009716113766948554 -0.0024445586066335232 0.002961737653268469 -0.0029621733836740338
1.225 -0.001004761652580445 -0.0022756956398592024 0.0028941565409907914 -0.0028944650162096904
1.2750000000000001 -0.0010370222248555108 -0.002109709803714844 0.002821655346754119 -0.0028218447673349837
1.325 -0.0010683785379775818 -0.0019477494140384983 0.002745586904385622 -0.0027456661485685497
1.375 -0.0010988177484753967 -0.0017907027022013911 0.0026670936157548422 -0.002667071911335186
1.425 -0.0011283287074974639 -0.0016392351798111553 0.002587131703432164 -0.002587018367922188
1.475 -0.0011569019388634894 -0.0014938239412510543 0.002506494723434469 -0.002506298971325088
1.525 -0.0011845296133013565 -0.0013547885015799122 0.0024258355194333755 -0.002425566319754515
1.575 -0.0012112055193891965 -0.0012223180547082852 0.002345686162570827 -0.0023453521268009116
1.625 -0.0012369250314968549 -0.001096495244648161 0.0022664757294152188 -0.002266085019956899
1.675 -0.0012616850748026185 -0.0009773166739567942 0.0021885459756450162 -0.0021881062365223685
1.725 -0.0012854840873022647 -0.0008647104382594495 0.0021121650447583594 -0.002111683358202814
1.7750000000000001 -0.0013083219786575427 -0.0007585509927454811 0.0020375393551394457 -0.0020370222210911717
1.825 -0.0013302000857553073 -0.0006586716481933149 0.0019648238057770975 -0.001964277135220735
1.875 -0.0013511211249498513 -0.0005648749786042544 0.0018941304648725304 -0.0018935595792246064
1.925 -0.0013710891411098714 -0.0004769414087564404 0.0018255359375100083 -0.0018249455731306657
1.975 -0.0013901094537517545 -0.00039463623758810383 0.0017590876130453394 -0.0017584819351828774
2.5 -0.001534881478201212 0.00019116703396189583 0.0011883654374363031 -0.0011877399830589844
4.5 -0.0014428164822486971 0.0004858260537845732 0.00030749447210449385 -0.0003071672965035922
6.5 -0.001026570376633092 0.0003051033861711614 0.00010606513731242079 -0.00010586962511195241
8.5 -0.0006856176483286572 0.00018371701813663682 0.00004557166599865027 -0.00004549104904124738
10.5 -0.00046017183106864814 0.00011555600477280608 0.000022722953370558978 -0.00002266229837222388
12.5 -0.00031673244803464575 0.00007635724976660523 0.00001255409234889686 -0.000012506770586631404
14.5 -0.00022445716568501284 0.00005267547979376807 7.450655866353134e-6 -7.435652616131633e-6
16.5 -0.0001635834304462104 0.00003768936318820426 4.696103562527812e-6 -4.677001522978319e-6
18.5 -0.00012224880194798392 0.000027775261109488646 3.091008113133051e-6 -3.079798744844431e-6
20.5 -0.0000934411862411527 0.00002102732546642561 2.114942058702144e-6 -2.1040714250445386e-6
22.5 -0.00007281136691895898 0.000016247577359583603 1.4860724253910197e-6 -1.482015991154639e-6
24.5 -0.00005774344387708225 0.000012809127371244827 1.081458268895278e-6 -1.0763253656882716e-6
26.5 -0.00004650101737710438 0.000010268776015031579 7.978432074496517e-7 -7.946807695907731e-7
28.5 -0.00003793219820820419 8.336154908289508e-6 6.040910731686529e-7 -6.00204601337095e-7
30.5 -0.00003134014516060596 6.867574089393311e-6 4.6531965033871597e-7 -4.6413134680206807e-7
32.5 -0.000026180718850077943 5.721624490459063e-6 3.640824706860109e-7 -3.6189462540807783e-7
34.5 -0.00002206331802585722 4.809983586248546e-6 2.871166004586053e-7 -2.841675106209644e-7
36.5 -0.000018758079360834767 4.0797790519719125e-6 2.3224776861279282e-7 -2.3038166770628602e-7
38.5 -0.000016090436714052636 3.491703845361018e-6 1.8653279956283251e-7 -1.866562493256773e-7
45 -0.000010218243101135963 2.20925086535697e-6 1.020430415908841e-7 -1.0377539319216788e-7
55 -5.672226030657375e-6 1.2234711890528201e-6 4.648205967976435e-8 -4.463025642540691e-8
65 -3.4659910417574117e-6 7.443409449606814e-7 2.3758297440855948e-8 -2.3327508964899184e-8
